info_tech_周最低价_diff1,0.004105841530514682
成交量(股)_diff1,0.004017034255624072
周最低价(元)_diff1,0.00361591492500257
WindA_换手率_diff1,0.0029611758167178465
A股流通市值(元)_diff1,0.002723610793813705
主力净流入量(股),0.002537744058584316
市净率_diff1,0.002232125801869343
WindA_周涨跌幅,0.0018780623751761692
WindA_周均价_diff1,0.0018194376769866691
info_tech_收盘价_diff1,0.001765020490517953
ret_lag7,0.001670352130087129
WindA_周最高价_diff1,0.0016503430941271192
info_tech_一致预测净利润(FY1)_diff1,0.001644379140855254
info_tech_涨跌幅,0.001578426758597094
WindA_收盘价_diff1,0.0015423096284863124
WindA_周成交量_diff1,0.001493820508829574
宏观_出口价格指数(车船航),0.0013370932273369864
股息率_diff1,0.0013122359825943088
最高价(元)_diff1,0.001281555633681903
info_tech_换手率_diff1,0.0012523050540582147
info_tech_市盈率PE(TTM)_diff1,0.0011698406830693293
周换手率_diff1,0.0007800749590341324
info_tech_自由流通股本_diff1,0.0006984968094677162
ret_lag1,0.0004083346902348516
宏观_社会融资规模_diff1,0.0002527215603856779
宏观_金融机构各项贷款余额_diff1,0.00021327091088868894
一致预测净利润FY1(元)_diff1,7.282478911700586e-05
ret_lag6,1.4766450143077956e-05
info_tech_股息率(近12个月)_diff1,2.9545804005945304e-06
WindA_市净率PB(LF)_diff1,-5.4822710600359647e-05
宏观_进口价格指数(总)_diff1,-5.8241876744554364e-05
宏观_PPI_diff1,-8.099881920419978e-05
宏观_进口价格指数(车船航),-0.0002018370165489139
一致预测净利润FY2(元)_diff1,-0.00020439378136845391
最低价(元)_diff1,-0.00024347452891974357
宏观_固定资产投资完成额,-0.00024571189983289924
WindA_一致预测净利润(FY2)_diff1,-0.0002544058015223433
市现率_diff1,-0.00029836722821812545
ret_lag2,-0.0003102562612826106
WindA_股息率(近12个月)_diff1,-0.0003657883225872615
ret_lag5,-0.0004201595504839632
开盘价(元)_diff1,-0.0005952189922004605
收盘价(元)_diff1,-0.0006150537959866636
涨跌(元),-0.0006576238886537213
宏观_出口价格指数(总),-0.0007090197157447913
宏观_M2_diff2,-0.0007505966564001006
均价(元)_diff1,-0.0007994548177181948
info_tech_成交量_diff1,-0.0008202674010584467
宏观_CPI,-0.0008251339020417808
info_tech_一致预测净利润(FY2)_diff1,-0.0010026007160233684
WindA_一致预测净利润(FY1)_diff1,-0.0010115794868414058
ret_lag3,-0.0010551921327802741
WindA_周最低价_diff1,-0.0010746480073988156
info_tech_市净率PB(LF)_diff1,-0.0010837402734672971
宏观_社会消费品零售总额_diff1,-0.0011123912558563631
周最高价(元)_diff1,-0.0011901603687873852
info_tech_周均价_diff1,-0.001213479780033173
市销率_diff1,-0.0013450152461766424
WindA_自由流通股本_diff1,-0.001412085348863259
涨跌幅(%),-0.0015082116696521963
成交金额(元)_diff1,-0.001520972419662696
info_tech_周最高价_diff1,-0.0015807882494714006
WindA_涨跌幅,-0.0018143357113877365
前收盘价(元)_diff1,-0.001855074594634222
WindA_成交量_diff1,-0.0018818141319436289
info_tech_周成交量_diff1,-0.001980885159745385
市盈率_diff1,-0.0031501583042612036
换手率(%)_diff1,-0.0034900668130655533
info_tech_周涨跌幅,-0.003515783960325961
ret_lag4,-0.0035430584217039534
WindA_市盈率PE(TTM)_diff1,-0.004692219649431795
