涨跌幅(%),0.0034534100252527084
一致预测净利润FY1(元)_diff1,0.0025731504240506264
WindA_市净率PB(LF)_diff1,0.002332253278562073
Industry_周成交量_diff1,0.0021682418753100723
成交量(股)_diff1,0.0014769661686874491
WindA_换手率_diff1,0.001473088812920323
周换手率_diff1,0.001422254614653567
均价(元)_diff1,0.001421842902206583
周最低价(元)_diff1,0.0012879726488926472
主力净流入量(股),0.0011346821257375648
WindA_周涨跌幅,0.0009853948087644396
Industry_周最低价_diff1,0.0007879519374953544
宏观_进口价格指数(总)_diff1,0.0007746902030047861
宏观_PPI_diff1,0.0006935643180770978
WindA_成交量_diff1,0.0006662132547370096
WindA_周最低价_diff1,0.0005880397877620609
WindA_一致预测净利润(FY1)_diff1,0.0005421906916036699
WindA_周最高价_diff1,0.000512407022043679
Industry_收盘价_diff1,0.0004900213882650864
周最高价(元)_diff1,0.0004852705160957944
市盈率_diff1,0.0004833951431497815
换手率(%)_diff1,0.00046724900090582786
市现率_diff1,0.0004641864882498162
ret_lag2,0.00043374015097322525
宏观_金融机构各项贷款余额_diff1,0.0004074952862872446
宏观_进口价格指数(车船航),0.0003798571729007968
股息率_diff1,0.0003533213767708773
Industry_周均价_diff1,0.0003521733876802542
WindA_自由流通股本_diff1,0.0003109700612415553
WindA_涨跌幅,0.00026202837689414413
ret_lag3,0.00020947187406564495
宏观_出口价格指数(总),0.0001987213671569487
Industry_周涨跌幅,7.973650962794896e-05
Industry_涨跌幅,7.284715454647669e-05
前收盘价(元)_diff1,7.060327482325629e-05
市净率_diff1,2.4900244185825845e-05
Industry_周最高价_diff1,-8.315269638067804e-05
Industry_一致预测净利润(FY2)_diff1,-0.0001373157661161702
宏观_社会消费品零售总额_diff1,-0.0001403786800820066
开盘价(元)_diff1,-0.00015270576657911897
宏观_CPI,-0.00015945186314977284
宏观_固定资产投资完成额,-0.0001689134134157622
Industry_自由流通股本_diff1,-0.0001788732138867199
Industry_一致预测净利润(FY1)_diff1,-0.0001864586370651857
WindA_股息率(近12个月)_diff1,-0.00025217037069293535
Industry_股息率(近12个月)_diff1,-0.0003698636416148409
ret_lag1,-0.0003838055114304203
最低价(元)_diff1,-0.00043241929172799855
宏观_社会融资规模_diff1,-0.00047175531671046804
宏观_出口价格指数(车船航),-0.0004873182472551005
ret_lag7,-0.0005091127974406361
Industry_市盈率PE(TTM)_diff1,-0.0006232055071207991
宏观_M2_diff2,-0.00065660439328986
WindA_一致预测净利润(FY2)_diff1,-0.0006822596515817976
ret_lag4,-0.000722285978093299
ret_lag6,-0.0009232687769216209
一致预测净利润FY2(元)_diff1,-0.0010457691384898587
Industry_成交量_diff1,-0.001059612085415097
WindA_周均价_diff1,-0.0010966503251640801
ret_lag5,-0.0011847914911960026
WindA_市盈率PE(TTM)_diff1,-0.0013171813407418544
最高价(元)_diff1,-0.001354522444318521
WindA_收盘价_diff1,-0.001385870972961384
收盘价(元)_diff1,-0.0014170387009506634
A股流通市值(元)_diff1,-0.0014383641245211602
涨跌(元),-0.0014955511538367145
Industry_换手率_diff1,-0.0017093404646273155
成交金额(元)_diff1,-0.0017598172914130225
WindA_周成交量_diff1,-0.0019498996141247144
Industry_市净率PB(LF)_diff1,-0.002063685423503456
市销率_diff1,-0.002139611895378518
