涨跌(元),0.06049651212487291
换手率(%)_diff1,0.040692341359077
ret_lag7,0.02576059758558144
涨跌幅(%),0.012261148841681913
Industry_收盘价_diff1,0.008283423829648822
WindA_成交量_diff1,0.00750563692658603
前收盘价(元)_diff1,0.004380879676416457
均价(元)_diff1,0.003799453629210112
Industry_换手率_diff1,0.003475865635401745
WindA_收盘价_diff1,0.0032798727299772276
Industry_涨跌幅,0.0022000085210160626
WindA_周最低价_diff1,0.0020134315434790317
周最高价(元)_diff1,0.0018305522480472972
宏观_进口价格指数(总)_diff1,0.001353932677377612
周最低价(元)_diff1,0.0012598196407333018
WindA_一致预测净利润(FY1)_diff1,0.0012511194114089626
WindA_周最高价_diff1,0.0011623453542779928
一致预测净利润FY1(元)_diff2,0.0011309605618203447
WindA_周涨跌幅,0.0009968639481556533
市盈率_diff1,0.0008137622207205915
宏观_出口价格指数(车船航),0.0007189850755529679
宏观_固定资产投资完成额,0.0007076502719043654
开盘价(元)_diff1,0.0006326427039247421
Industry_自由流通股本_diff1,0.0005833292743774256
WindA_一致预测净利润(FY2)_diff1,0.0005710245635254212
Industry_股息率(近12个月)_diff1,0.0004932772810108965
宏观_出口价格指数(总),0.0004306627586947722
WindA_市净率PB(LF)_diff1,0.00033643067736443513
股息率_diff1,0.00022481095071484258
Industry_周成交量_diff1,0.0002011353442062401
宏观_M2_diff2,0.00017951732153732812
主力净流入量(股)_diff1,0.0001659754265449636
Industry_周均价_diff1,0.0001413210138717824
WindA_股息率(近12个月)_diff1,8.111278492459822e-05
周换手率_diff1,7.796091339194521e-05
宏观_金融机构各项贷款余额_diff1,7.104201223788452e-05
宏观_社会融资规模_diff1,6.45465349359828e-05
宏观_社会消费品零售总额_diff1,-4.965342056409996e-05
成交金额(元)_diff1,-0.00010279929983340848
宏观_PPI_diff1,-0.0001112961060739747
Industry_市盈率PE(TTM)_diff1,-0.00012628033711763767
Industry_一致预测净利润(FY1)_diff1,-0.00021588911666290046
市现率_diff1,-0.00023945271723042576
WindA_自由流通股本_diff1,-0.00042543927132418345
宏观_进口价格指数(车船航),-0.0004604971525309546
Industry_周最高价_diff1,-0.0005336734691314965
WindA_周成交量_diff1,-0.0005659419623689014
宏观_CPI,-0.0006939586049928522
WindA_周均价_diff1,-0.000872832381278951
一致预测净利润FY2(元)_diff1,-0.0013526237629778034
Industry_市净率PB(LF)_diff1,-0.0017333881735218254
最低价(元)_diff1,-0.0019915392519667652
最高价(元)_diff1,-0.002165145484993546
市销率_diff1,-0.002169084519354921
Industry_一致预测净利润(FY2)_diff1,-0.0021828379117991223
Industry_周最低价_diff1,-0.0023211166685078604
WindA_市盈率PE(TTM)_diff1,-0.002564009054614549
市净率_diff1,-0.002786793080027838
WindA_涨跌幅,-0.0030810478870021275
Industry_成交量_diff1,-0.0038694756053872003
WindA_换手率_diff1,-0.00743344535032691
Industry_周涨跌幅,-0.0077514248351053874
A股流通市值(元)_diff1,-0.029670493671775936
收盘价(元)_diff1,-0.02967049368366034
ret_lag6,-0.030718558704641838
成交量(股)_diff1,-0.04030640639932724
ret_lag3,-0.048818121357026366
ret_lag4,-0.06993104903866763
ret_lag5,-0.09860345694921954
ret_lag2,-0.28724662340862733
ret_lag1,-0.5738093318922023
