2022-01-04,
2022-01-05,3.5520449701230303
2022-01-06,4.999855864764856
2022-01-07,5.080031376027347
2022-01-10,5.19131852152507
2022-01-11,5.366699414954393
2022-01-12,5.340065814997298
2022-01-13,5.229771364080953
2022-01-14,5.178167536818865
2022-01-17,5.0593109152449465
2022-01-18,4.981158926226526
2022-01-19,5.241641383764073
2022-01-20,5.3755993045211845
2022-01-21,5.408658697352384
2022-01-24,5.323547254976632
2022-01-25,5.430841932285483
2022-01-26,5.3052906801526465
2022-01-27,5.361565576319308
2022-01-28,5.385341023179078
2022-02-07,5.164846108966345
2022-02-08,5.414635277971115
2022-02-09,5.415983503479189
2022-02-10,5.355051144116563
2022-02-11,5.3733339314818105
2022-02-14,5.562541005391183
2022-02-15,5.330055268433284
2022-02-16,5.274238538123044
2022-02-17,5.371468290148088
2022-02-18,5.336558216313331
2022-02-21,5.43660014776288
2022-02-22,5.389440206509579
2022-02-23,5.362437893303653
2022-02-24,5.279559469239938
2022-02-25,5.131666412215395
2022-02-28,5.078749268226657
2022-03-01,5.0679519796755095
2022-03-02,5.149534086213696
2022-03-03,5.190668534968062
2022-03-04,5.456663614202172
2022-03-07,5.473371490017391
2022-03-08,5.533863596978212
2022-03-09,5.4169373056616745
2022-03-10,5.381683067415496
2022-03-11,5.348229908882677
2022-03-14,5.146906677917446
2022-03-15,5.04845650567836
2022-03-16,4.788564075723702
2022-03-17,4.794582343880007
2022-03-18,4.8844310974543435
2022-03-21,4.941863053736472
2022-03-22,4.941071746389491
2022-03-23,4.990054263100429
2022-03-24,5.215419422883007
2022-03-25,5.216501600075782
2022-03-28,5.293079337559987
2022-03-29,5.419055843765476
2022-03-30,5.342328521968391
2022-03-31,5.452834635358682
2022-04-01,5.48226831414165
2022-04-06,5.520354346383869
2022-04-07,6.082017949911901
2022-04-08,5.908681881804812
2022-04-11,6.073017774409764
2022-04-12,6.073269200211213
2022-04-13,5.904072211623555
2022-04-14,5.888971487878391
2022-04-15,5.964313338061134
2022-04-18,6.11535327720034
2022-04-19,6.117208446983501
2022-04-20,6.114077715776328
2022-04-21,5.963006233422818
2022-04-22,5.83481215231739
2022-04-25,5.822485226930689
2022-04-26,5.6731675267971875
2022-04-27,5.778017878051316
2022-04-28,5.891688863687117
2022-04-29,6.062374440651355
2022-05-05,6.188154397626586
2022-05-06,6.071917374144064
2022-05-09,5.956358719059077
2022-05-10,5.91029215334544
2022-05-11,6.010318435560887
2022-05-12,5.893196492940214
2022-05-13,5.7598782219227
2022-05-16,5.873649914168631
2022-05-17,5.968870396875125
2022-05-18,5.904057325900458
2022-05-19,5.8221543072311
2022-05-20,5.884729488881351
2022-05-23,5.935376301990969
2022-05-24,5.7331541660026595
2022-05-25,5.621947114656655
2022-05-26,5.648808279712384
2022-05-27,5.700679525402188
2022-05-30,5.644014746515414
2022-05-31,5.484219839940983
2022-06-01,5.5473254832619245
2022-06-02,5.506453841864825
2022-06-06,5.375696759069525
2022-06-07,5.266720728914822
2022-06-08,5.264702818798157
2022-06-09,5.269439023363066
2022-06-10,5.357877646119157
2022-06-13,5.483650036932702
2022-06-14,5.345669231165613
2022-06-15,5.365367316891868
2022-06-16,5.529318903607579
2022-06-17,5.474313389746499
2022-06-20,5.382513388953602
2022-06-21,5.456321612724652
2022-06-22,5.494455168966469
2022-06-23,5.402374389797054
2022-06-24,5.466804107475453
2022-06-27,5.4647520292202385
2022-06-28,5.429330379224322
2022-06-29,5.430187310271406
2022-06-30,5.521932279990879
2022-07-01,5.481442656869181
2022-07-04,5.499653791212157
2022-07-05,5.41524448641753
2022-07-06,5.461842977846758
2022-07-07,5.3956071207128815
2022-07-08,5.346193015874984
2022-07-11,5.376348815319469
2022-07-12,5.4711021866441705
2022-07-13,5.5537494493271735
2022-07-14,5.576997158907315
2022-07-15,5.444358359583229
2022-07-18,5.289957618984948
2022-07-19,5.228628833553863
2022-07-20,5.337923151193904
2022-07-21,5.321620213867222
2022-07-22,5.178121841687763
2022-07-25,5.0887844510073075
2022-07-26,5.085422669660227
2022-07-27,5.200626291116192
2022-07-28,5.147500918499719
2022-07-29,5.109967416403079
2022-08-01,5.063907327509722
2022-08-02,4.973557286930544
2022-08-03,4.946149652286928
2022-08-04,4.8666276914325515
2022-08-05,4.858971109734666
2022-08-08,4.839997153726411
2022-08-09,4.8283861035597
2022-08-10,4.803458618501252
2022-08-11,4.769642572391335
2022-08-12,4.813775405534897
2022-08-15,4.903153315097507
2022-08-16,4.901525479693004
2022-08-17,4.904630814677273
2022-08-18,4.959673712892672
2022-08-19,4.920154316009721
2022-08-22,4.951783222415528
2022-08-23,5.0280986553309335
2022-08-24,4.9954870773017035
2022-08-25,4.95176239029607
2022-08-26,5.011442846163668
2022-08-29,4.989759691460735
2022-08-30,5.028134285907324
2022-08-31,5.066454311837349
2022-09-01,5.107572400869878
2022-09-02,5.119371153975253
2022-09-05,5.062288112837175
2022-09-06,5.162631468239119
2022-09-07,5.191862084343531
2022-09-08,5.183339171513754
2022-09-09,5.191752452016126
2022-09-13,5.316659144207128
2022-09-14,5.310877914858552
2022-09-15,5.246123552744987
2022-09-16,5.33514433736095
2022-09-19,5.178778864039328
2022-09-20,5.18393982496651
2022-09-21,5.133522974906529
2022-09-22,5.129470327286656
2022-09-23,5.118979393574101
2022-09-26,5.180160347191126
2022-09-27,5.127734891006854
2022-09-28,5.117191557648421
2022-09-29,5.090569772526865
2022-09-30,5.007304288286951
2022-10-10,5.116140997630222
2022-10-11,5.2283391149133065
2022-10-12,5.138594869375438
